id,shares
1505,3813.4044594
1506,1611.53631237
1507,1972.13065787
1508,2594.55887692
1509,2271.10025694
1510,2532.97176071
1511,3743.87165319
1512,4143.76598945
1513,4715.5602651
1514,1589.87365964
1515,2615.11532633
1516,1955.27788887
1517,4727.12561206
1518,2286.74538889
1519,4072.62160798
1520,1774.19286151
1521,3206.54067588
1522,6238.77275406
1523,1297.75311368
1524,-151.723685158
1525,2685.9640022
1526,2480.87925891
1527,1878.70585817
1528,2468.85652145
1529,1986.1387027
1530,2487.52845309
1531,8428.26630962
1532,3436.90095937
1533,1414.23460236
1534,1833.67346232
1535,1268.80589182
1536,1150.53896888
1537,4239.44216277
1538,5592.98757024
1539,6840.98376991
1540,-728.378265235
1541,3194.93471408
1542,-843.253278809
1543,905.237323452
1544,2855.44295666
1545,2819.68582177
1546,2748.82798459
1547,2227.40684503
1548,2704.35662828
1549,1726.56411592
1550,1198.89830526
1551,2576.13638479
1552,2799.08624095
1553,2120.11564901
1554,3491.99273002
1555,2637.25521741
1556,1914.2126301
1557,1115.98173177
1558,2063.5488687
1559,4636.64763841
1560,3926.19622621
1561,2366.02458547
1562,2092.13340042
1563,5888.26720797
1564,1661.49712067
1565,2859.04034431
1566,5896.09383178
1567,3248.52595461
1568,3023.63795125
1569,9106.95051584
1570,3852.09508071
1571,2749.55915976
1572,3820.08817281
1573,6045.44035332
1574,5034.51345037
1575,2297.15677511
1576,1243.03342511
1577,6349.50651975
1578,2989.53863334
1579,3321.8665893
1580,1838.52013069
1581,2340.52760215
1582,2831.79799843
1583,3392.67705047
1584,3401.02201168
1585,5300.56528961
1586,2485.2730198
1587,4573.9987088
1588,2376.05234238
1589,1873.74795023
1590,3284.46367005
1591,2865.47197927
1592,5059.35533531
1593,2885.96476218
1594,2863.77573523
1595,771.929776232
1596,49576.4047604
1597,3500.54222343
1598,2277.76412783
1599,3399.5447439
1600,1497.05055091
1601,5323.29100354
1602,339.389779506
1603,6814.80670345
1604,4495.02426076
1605,3075.75311789
1606,2408.25049416
1607,2615.38379708
1608,3542.9511974
1609,219.187091703
1610,3460.0242426
1611,4786.98732583
1612,2971.55530536
1613,3040.88075978
1614,2272.03398051
1615,4804.10812209
1616,1777.46153599
1617,1756.83160027
1618,5557.75607164
1619,2817.87143272
1620,2728.47089175
1621,6175.34140544
1622,7522.40045942
1623,2336.93777916
1624,4428.09306686
1625,3986.95376034
1626,2582.4581546
1627,4015.91774341
1628,7434.20977491
1629,5308.20506463
1630,1193.95572787
1631,2956.82213222
1632,3880.65873503
1633,1044.50371352
1634,2099.79834231
1635,3913.24382418
1636,2527.53736542
1637,2667.90962515
1638,3049.78893931
1639,1790.43567546
1640,1784.07287467
1641,2281.38264893
1642,5129.13020845
1643,4140.61383037
1644,4215.32558207
1645,5209.61101447
1646,3471.61347532
1647,4102.24894314
1648,3912.50808514
1649,3247.8907549
1650,1431.27683966
1651,2280.98225287
1652,4357.91900771
1653,858.47431223
1654,5198.16150687
1655,2282.44287452
1656,4287.94756001
1657,1724.2098873
1658,4722.63705641
1659,7076.27572489
1660,3001.68354349
1661,3853.34715742
1662,3014.49443468
1663,4756.01761826
1664,2294.0196416
1665,667.391223341
1666,2524.49534088
1667,3226.49786612
1668,1934.15969209
1669,2231.27376919
1670,2254.57618087
1671,3902.89253413
1672,4931.71291833
1673,1939.40397705
1674,3952.88448788
1675,2363.94382079
1676,5202.36773871
1677,3363.0889676
1678,1645.2896598
1679,6440.42615491
1680,778.615137147
1681,1957.3155564
1682,3693.35611519
1683,1838.00349628
1684,4333.38342876
1685,3506.63111995
1686,3375.3799044
1687,2393.17965588
1688,1478.50320869
1689,1980.28148893
1690,3053.55025146
1691,2726.98419357
1692,4891.6278367
1693,2451.48416088
1694,654.238872067
1695,3333.33582795
1696,2625.11465647
1697,683.589524912
1698,1715.12729233
1699,933.628439157
1700,3174.02054701
1701,2266.68138135
1702,3239.21257893
1703,2610.92867562
1704,1890.41288688
1705,2384.86386488
1706,1470.47780122
1707,2689.48901522
1708,7371.28261241
1709,2096.51846038
1710,2098.86759485
1711,3064.74373176
1712,2022.83538689
1713,3064.92201943
1714,2689.63061109
1715,4228.03302801
1716,6553.2695886
1717,4310.60235553
1718,3974.20138199
1719,3681.70331257
1720,152.236217182
1721,2575.60313653
1722,4407.63325625
1723,4302.26559235
1724,3283.82932691
1725,7812.68112055
1726,1649.65722423
1727,3518.82915757
1728,5856.02460877
1729,3278.34003109
1730,3241.50237393
1731,1400.55106456
1732,2761.81157851
1733,4941.45646909
1734,2847.56333516
1735,5776.34037469
1736,3341.79002226
1737,2218.65516955
1738,6041.99806812
1739,1842.02585175
1740,1261.33533532
1741,6035.59343105
1742,2598.98113056
1743,8647.46634586
1744,2950.45902619
1745,4497.9124938
1746,3169.96757414
1747,2475.91106072
1748,2408.368948
1749,3423.66257098
1750,2188.03901545
1751,4799.45864744
1752,6260.30593996
1753,3213.67389806
1754,3140.74556551
1755,3691.72513156
1756,6278.90135137
1757,2925.729885
1758,6014.14188787
1759,3317.8297035
1760,3426.15542868
1761,6314.02794256
1762,3683.54388573
1763,972.261281475
1764,3511.29088784
1765,4250.15261276
1766,2481.53777712
1767,2553.58411742
1768,2879.87710371
1769,1340.74095235
1770,7492.6583414
1771,2500.17281653
1772,5099.21860933
1773,5728.81467687
1774,2897.17795955
1775,570.881193681
1776,-625.7008356
1777,2373.72827599
1778,5582.29858448
1779,3449.94111125
1780,699.517052738
1781,3491.21160095
1782,4900.53343272
1783,2233.27247627
1784,5622.06637407
1785,3438.19225578
1786,2955.8595047
1787,1313.48659672
1788,1791.61918137
1789,2151.92085796
1790,3411.85986432
1791,3620.3515172
1792,2411.17430589
1793,3736.79708709
1794,3865.63704343
1795,2240.27219953
1796,5841.60245584
1797,3777.7074368
1798,7099.5989427
1799,2026.42131527
1800,6085.81911766
1801,4711.9873027
1802,2431.64911943
1803,1972.57920312
1804,3179.55758114
1805,3676.48059854
1806,1416.97489049
1807,2887.06892278
1808,7738.01607572
1809,2324.66454476
1810,4767.09485339
1811,1281.41689962
1812,1653.56184464
1813,3884.99776386
1814,7520.35537397
1815,1133.27474449
1816,3467.06933038
1817,3291.39123624
1818,4654.14586391
1819,1436.75160363
1820,2852.01827687
1821,2804.65652531
1822,4330.02734756
1823,1657.96017437
1824,3571.59664736
1825,3594.41863755
1826,4381.52184497
1827,6994.67947777
1828,3005.91868661
1829,1964.97598418
1830,1417.09950378
1831,2665.61271059
1832,3763.44183875
1833,4494.40701866
1834,5822.39015633
1835,3894.40448814
1836,2919.82594738
1837,805.80659844
1838,5360.40802907
1839,2526.98783212
1840,5985.10787809
1841,4244.85837621
1842,6796.44702426
1843,3162.04246851
1844,2436.67321832
1845,3021.63849089
1846,4927.75687665
1847,4304.01284526
1848,1135.25878859
1849,3884.46338568
1850,3250.03911697
1851,808.418119754
1852,5982.92068194
1853,2605.58479907
1854,4099.16794481
1855,3684.44775698
1856,4582.20819998
1857,22178.4447632
1858,7203.59598794
1859,5598.54788038
1860,3342.56157934
1861,3908.7667925
1862,1889.9048639
1863,8144.35458961
1864,8003.23584777
1865,3052.07614623
1866,488.898696857
1867,4461.01639207
1868,3189.3056288
1869,4376.10203417
1870,5527.17209515
1871,2609.79621714
1872,3342.00882551
1873,1739.74525461
1874,2404.35171991
1875,3176.10643037
1876,4441.23893502
1877,1768.09020526
1878,2853.18181827
1879,3487.85347365
1880,2303.55584688
1881,192.60732557
1882,1382.92453973
1883,4146.93298121
1884,5772.05517416
1885,2525.93151249
1886,3121.85343253
1887,1208.23731731
1888,2966.93896651
1889,3232.23823645
1890,3060.93842123
1891,3681.76126324
1892,3534.13265167
1893,2832.88588516
1894,2457.39206478
1895,3631.26354483
1896,4202.72552888
1897,2361.32709361
1898,5009.95807276
1899,8127.44552364
1900,2667.04109375
1901,3883.72996211
1902,2556.74645743
1903,237.063552257
1904,2120.81945604
1905,3582.37104641
1906,4676.07803193
1907,2233.32819509
1908,3682.46064256
1909,3526.36799984
1910,2484.90553223
1911,5520.63843252
1912,1877.06598447
1913,8629.5027422
1914,3730.40047048
1915,3087.1552911
1916,1979.06791068
1917,4214.25452708
1918,752.839711855
1919,2160.51743418
1920,3191.97099545
1921,1069.9974252
1922,1605.11276033
1923,2709.30935813
1924,4735.48621954
1925,826.398826325
1926,1876.97105263
1927,8182.85116394
1928,35.7209945429
1929,4855.54233348
1930,2869.9839401
1931,2305.74776422
1932,3187.05306116
1933,3354.42906536
1934,1428.16999329
1935,2187.90562923
1936,1427.62748836
1937,1804.18614585
1938,4638.55685176
1939,2196.77004213
1940,2307.42679255
1941,1127.13784947
1942,3555.88470788
1943,1194.63157808
1944,3673.58520732
1945,2084.89157917
1946,1020.73309251
1947,1399.4209595
1948,3143.47033
1949,4654.65137833
1950,3329.22434166
1951,1866.84581066
1952,6970.49580492
1953,4003.63667905
1954,1989.67088493
1955,4687.00535993
1956,1062.22519607
1957,1940.06945303
1958,1827.60455788
1959,1223.88692161
1960,2355.63836194
1961,1804.04921854
1962,1574.24558545
1963,3427.12978705
1964,4819.18387868
1965,3230.95864172
1966,4128.03948933
1967,4974.44157101
1968,2244.28408696
1969,2621.30904482
1970,842.967040097
1971,2230.29945743
1972,3560.57575765
1973,3698.94557891
1974,1554.31198032
1975,2459.33868258
1976,5536.05179636
1977,4366.00751926
1978,3405.57556172
1979,3292.3874317
1980,2592.69579693
1981,3877.30231987
1982,6396.13633024
1983,377.650145005
1984,4981.76799816
1985,1362.81001987
1986,2797.06090782
1987,7474.53206559
1988,1941.59574169
1989,1947.97873088
1990,2111.04509815
1991,1671.86870771
1992,2078.69306922
1993,2540.21865854
1994,5975.39238035
1995,1400.44788493
1996,2694.23149551
1997,3606.22718496
1998,1819.75894102
1999,2120.86142002
2000,1811.19831906
2001,6021.37841858
2002,6935.67216308
2003,1092.21137607
2004,1086.05403097
2005,2231.12811419
2006,4075.70328651
2007,2354.30435374
2008,2524.69767099
2009,1581.87568509
2010,1960.54027964
2011,3802.5984436
2012,3061.3876004
2013,2554.62112536
2014,5140.75732031
2015,3318.88530902
2016,5421.28721757
2017,6924.715622
2018,7005.63670283
2019,2843.87504579
2020,1539.15109969
2021,5668.5390375
2022,1416.84342342
2023,1017.03698206
2024,1827.57291083
2025,5673.50413889
2026,4178.58243748
2027,1120.31036086
2028,2592.74156819
2029,2296.44293609
2030,2833.87338294
2031,1958.93231735
2032,2674.93874576
2033,2386.85970031
2034,3558.67949125
2035,3695.93307522
2036,1355.18984517
2037,3460.98067087
2038,1120.38831004
2039,4789.43412922
2040,4847.56065416
2041,2165.99289538
2042,2514.89118847
2043,5822.8899616
2044,3902.32094735
2045,4160.84134547
2046,3569.77468707
2047,5451.01677826
2048,3083.40350407
2049,7935.65091215
2050,2893.80091152
2051,4255.73647608
2052,972.024482584
2053,2133.20584863
2054,4180.68430901
2055,5499.363066
2056,1465.21339387
2057,2761.32651963
2058,2068.53497519
2059,3799.52133178
2060,2002.80880387
2061,3338.08366971
2062,2087.21761974
2063,3181.41732836
2064,2163.58615492
2065,4333.94162591
2066,4186.04392675
2067,3385.96819212
2068,2549.06450923
2069,6494.51864739
2070,2637.5751008
2071,2241.85428061
2072,5119.83399819
2073,2348.47679738
2074,2974.98851765
2075,1268.6757277
2076,4422.58996715
2077,1474.42008314
2078,4331.11611093
2079,1373.79085394
2080,1417.16298898
2081,1654.26462868
2082,2512.67676237
2083,2880.32976818
2084,2463.83689935
2085,2750.15019648
2086,3503.37397148
2087,3851.81744971
2088,1913.08990688
2089,3328.65128877
2090,743.639436824
2091,4807.77535099
2092,4889.16767385
2093,4691.19224943
2094,2150.27381975
2095,605.947396581
2096,2763.18187094
2097,2202.44754892
2098,5899.9423671
2099,2724.580527
2100,4328.69670235
2101,2018.15950686
2102,3079.80686603
2103,2289.41814048
2104,3697.00719435
2105,1612.71664414
2106,4715.18903441
2107,2269.929351
2108,1784.61513998
2109,684.695481137
2110,1147.48692149
2111,1813.11623277
2112,2906.17601746
2113,8593.91070784
2114,4565.40043925
2115,3680.88179635
2116,2790.61191165
2117,58.1091483184
2118,3456.97239131
2119,2878.10115646
2120,4387.53006962
2121,2219.52923765
2122,5156.66014993
2123,3099.32807
2124,2667.45539885
2125,2605.73321983
2126,5241.93943004
2127,1257.39008133
2128,7335.89856251
2129,7695.0838348
2130,975.968540768
2131,6800.69483246
2132,2698.36517349
2133,439.740508835
2134,3325.21615248
2135,1479.39705678
2136,1681.61970585
2137,1242.42693295
2138,1724.10497108
2139,3339.55217589
2140,11615.7030554
2141,2923.53211136
2142,4042.9543484
2143,1746.42575666
2144,6438.31394984
2145,5059.10927316
2146,4268.38674145
2147,27525.9607384
2148,4209.35864827
2149,1930.32326595
2150,1265.6688884
2151,3346.710346
2152,1132.93009331
2153,846.743341024
2154,1062.73528261
2155,2550.14412897
2156,6208.91698216
2157,1082.17893459
2158,5029.51746938
2159,4154.77205507
2160,7136.37816018
2161,913.981731726
2162,4939.18614536
2163,5514.62504342
2164,2586.06139304
2165,6265.32346132
2166,4876.76042325
2167,3313.94100975
2168,1731.36737808
2169,1068.35093701
2170,5139.69769833
2171,2449.45147523
2172,2252.30582197
2173,6529.74957566
2174,1983.26742691
2175,820.933103159
2176,6184.66053525
2177,3219.81604741
2178,3273.06719242
2179,2026.45870217
2180,174.725891933
2181,1664.19440339
2182,2630.77833622
2183,2549.10512886
2184,3759.37115003
2185,1856.808021
2186,4981.73654067
2187,2370.52965359
2188,1621.97634252
2189,2280.76414788
2190,3344.45684426
2191,3378.37556746
2192,2532.56825683
2193,2343.05121275
2194,4600.54088378
2195,10086.197935
2196,2341.37523918
2197,1087.95716462
2198,1941.91040471
2199,3361.46804173
2200,4318.21962349
2201,2545.83938581
2202,8320.46081722
2203,2109.78964824
2204,3146.11969482
2205,4291.83118762
2206,4734.85456898
2207,2643.65205146
2208,3340.31243707
2209,1686.47862035
2210,3774.62220063
2211,2093.546874
2212,1976.65814378
2213,2945.93522119
2214,4201.74305007
2215,6232.21149686
2216,3063.54034879
2217,1267.23898455
2218,4473.46130692
2219,2236.57595231
2220,5881.11944433
2221,1632.66574976
2222,4914.71787619
2223,1275.93574109
2224,8707.08112998
2225,1146.95833581
2226,3059.18287383
2227,4370.62093734
2228,14231.0609633
2229,1710.44317951
2230,2133.2859857
2231,2128.2120318
2232,2804.53222405
2233,4958.66045581
2234,2583.86280656
2235,601.81756532
2236,4509.72217811
2237,8659.3720758
2238,7651.6638667
2239,12649.3141035
2240,3179.37088545
2241,2884.07016567
2242,2235.64463875
2243,2389.65493719
2244,4926.43372669
2245,3237.50972242
2246,3229.85287748
2247,3675.66977851
2248,2820.02597724
2249,1442.0504668
2250,6024.94775292
2251,2901.26932867
2252,1966.34270681
2253,2241.14187339
2254,2714.57222082
2255,3885.42555992
2256,337.412085648
2257,2088.06867861
2258,1604.86855962
2259,1942.94959044
2260,2672.04095407
2261,1918.92547077
2262,5398.25617582
2263,6506.60638915
2264,3275.24808711
2265,2202.0336053
2266,3814.76009106
2267,3249.55480774
2268,1411.11286414
2269,2266.33764177
2270,2091.81457347
2271,9137.02683382
2272,1457.99562904
2273,5090.84146245
2274,1080.24329264
2275,3145.12653085
2276,4155.13294847
2277,4787.83095302
2278,2729.85005058
2279,3010.5012489
2280,7258.96881167
2281,927.683708903
2282,2093.15745423
2283,1048.85930076
2284,5613.56740182
2285,3203.55094584
2286,3310.87186682
2287,7471.33938127
2288,762.03498337
2289,1219.03653728
2290,1179.62004383
2291,1910.67581
2292,1480.94833192
2293,5437.92290716
2294,3495.33113736
2295,3589.33344833
2296,1804.47791592
2297,2793.53630427
2298,2755.96272479
2299,4680.54265143
2300,3354.3925901
2301,1206.14838953
2302,2509.53981669
2303,3441.42098301
2304,633.969929905
2305,5412.85712706
2306,6302.33094474
2307,2630.26279676
2308,1785.65817345
2309,4082.19346403
2310,3947.15173449
2311,1749.71498614
2312,3776.66540998
2313,2132.16596608
2314,1945.13858892
2315,2723.90959259
2316,1864.00800611
2317,5703.98767071
2318,2646.81375608
2319,1635.43306463
2320,2047.31008542
2321,1301.54617305
2322,5848.62821287
2323,3931.3483264
2324,5423.4679236
2325,5200.70156312
2326,3100.45873703
2327,150.668605014
2328,1028.86809631
2329,6044.26996628
2330,1195.33713836
2331,2191.46277534
2332,6368.54578493
2333,1812.17305038
2334,2452.53976455
2335,4535.38663877
2336,3089.17382992
2337,5098.24865045
2338,2598.43521804
2339,1320.73316333
2340,3175.37547505
2341,787.389271602
2342,5609.21692541
2343,1810.53133433
2344,4563.24798902
2345,3264.09298491
2346,1080.61474911
2347,3490.46152096
2348,6412.67637653
2349,6363.72887907
2350,7178.48937941
2351,3705.21775997
2352,4109.20840967
2353,3512.89111359
2354,6658.01725567
2355,1741.05979432
2356,1984.00004046
2357,2386.71565035
2358,1014.11880595
2359,9133.18699373
2360,2700.85098293
2361,3676.65663645
2362,2221.46187769
2363,2404.32666867
2364,3920.80393017
2365,2228.87534423
2366,3268.47221124
2367,2509.71434215
2368,4042.98636547
2369,3235.57423087
2370,3928.64514319
2371,2453.59083451
2372,5207.44391798
2373,2660.63880885
2374,4344.56878693
2375,492.845938014
2376,2781.22094631
2377,2049.68802919
2378,5864.41106679
2379,3142.50596321
2380,2395.67615583
2381,2432.91323342
2382,2050.91858463
2383,1918.53230262
2384,3540.50806105
2385,4074.11330936
2386,2338.10698735
2387,1218.95413239
2388,1367.7235325
2389,1308.47693624
2390,1667.60383861
2391,3420.88085242
2392,3310.10782108
2393,3980.58344554
2394,3451.44567059
2395,1942.67152947
2396,4444.29680637
2397,2345.556178
2398,1403.99065133
2399,5180.937468
2400,4783.05184797
2401,4920.38423498
2402,1737.97349005
2403,2173.28091366
2404,4609.90387063
2405,4751.14133196
2406,2012.6067443
2407,1189.44573578
2408,5058.96168329
2409,2560.37090741
2410,3133.50979859
2411,3700.0941351
2412,952.717349916
2413,1487.58563426
2414,3361.17717579
2415,1791.02471706
2416,2281.88677941
2417,3481.46406715
2418,3339.00204941
2419,1036.01368485
2420,9266.97360575
2421,2728.17414896
2422,604.713755076
2423,3300.00615334
2424,1970.64596902
2425,1321.6620215
2426,1991.15708901
2427,763.110736721
2428,1424.19910725
2429,1404.76051787
2430,2772.54379366
2431,4966.31677901
2432,5831.20495009
2433,3782.64236155
2434,3867.68541243
2435,3171.65776505
2436,5121.90250615
2437,4208.25146711
2438,3174.22528077
2439,982.353187439
2440,2399.68048062
2441,5774.88779172
2442,3488.84453732
2443,2374.71882772
2444,3035.69487039
2445,2529.70517922
2446,4334.30187447
2447,1538.57157461
2448,3909.15092145
2449,2575.02839464
2450,3783.43443089
2451,3299.57497505
2452,3026.44851999
2453,2892.42215424
2454,2817.68639177
2455,7127.96211155
2456,858.720108658
2457,2146.74586878
2458,6605.39061054
2459,4352.74780546
2460,2154.09017583
2461,2818.47625127
2462,2504.97214683
2463,3348.97221509
2464,1742.49161104
2465,770.340098734
2466,3259.97145416
2467,3900.75642068
2468,4896.15967225
2469,2911.93684155
2470,2723.54922972
2471,4513.64697788
2472,2016.15246286
2473,2188.4731871
2474,1470.70654818
2475,1919.31494168
2476,3319.6155794
2477,1070.74962046
2478,1863.78133124
2479,3028.75427376
2480,3142.80201742
2481,807.949824776
2482,5919.2948801
2483,4160.61324443
2484,-761.196688732
2485,4533.42358063
2486,6528.86855322
2487,3794.99973407
2488,3663.54501928
2489,2587.55704132
2490,2390.70053103
2491,4080.63891574
2492,7776.32110523
2493,5288.25384897
2494,3552.0649672
2495,1897.62201827
2496,2253.56926152
2497,1142.50772382
2498,3863.1032492
2499,4489.75725053
2500,4337.9559183
2501,4302.45258705
2502,3436.55749453
2503,1861.89510813
2504,3450.62802073
2505,7169.62247977
2506,3530.589459
2507,4984.27515544
2508,2158.38027931
2509,4207.21677709
2510,6327.97703288
2511,4245.17321091
2512,3866.50559746
2513,3037.48874406
2514,10557.6944588
2515,2224.63812332
2516,3704.5685642
2517,2428.69751471
2518,2038.21157551
2519,1469.16912027
2520,10001.6686676
2521,2261.27407925
2522,1660.62344263
2523,3568.59099972
2524,2367.36249467
2525,3437.92566907
2526,5114.93122931
2527,3333.2333525
2528,1279.68487403
2529,2342.91894435
2530,2405.92704033
2531,2499.95456271
2532,1321.99723261
2533,4848.81765588
2534,1767.91865635
2535,3179.9072045
2536,5118.45382549
2537,3115.42965917
2538,4787.6580475
2539,1333.96927444
2540,3925.59684636
2541,3315.61621602
2542,3654.96598635
2543,1381.26643565
2544,1644.72914642
2545,2928.37087604
2546,1844.31449303
2547,3945.7366941
2548,2522.75737819
2549,2403.42639734
2550,8442.07311957
2551,4130.85913815
2552,2601.65283624
2553,1051.59301999
2554,2243.36090132
2555,2748.46156408
2556,5793.60737347
2557,3676.4822661
2558,2383.65532742
2559,4782.6358653
2560,1104.7329467
2561,2902.04464949
2562,2689.16892358
2563,4797.93795718
2564,3274.25919983
2565,4852.20214704
2566,1783.81089063
2567,2647.91844978
2568,2321.34038053
2569,190.197303653
2570,3652.87364694
2571,6865.80732236
2572,2625.26723752
2573,1799.1198368
2574,3209.59131837
2575,1594.57329452
2576,2537.98680542
2577,7128.98960669
2578,3678.99897035
2579,3028.93274286
2580,4036.89478155
2581,4685.95682576
2582,2223.26703377
2583,2172.34263778
2584,7635.1442243
2585,3291.68721013
2586,3247.56704313
2587,1745.04448808
2588,2431.89494382
2589,1177.27218277
2590,3719.24696937
2591,5185.35305892
2592,5292.51511006
2593,1830.18724957
2594,3230.03657264
2595,3811.4428024
2596,1823.65687442
2597,5394.94571425
2598,1746.89272238
2599,4033.61382948
2600,3592.67409003
2601,1777.55031462
2602,2949.77353412
2603,1669.4382975
2604,2773.60443675
2605,2427.78059965
2606,4616.18797272
2607,4678.37527637
2608,1744.68582083
2609,2412.88714877
2610,6908.50393322
2611,7886.55904349
2612,1981.1510376
2613,3321.55579822
2614,2260.73643465
2615,2570.10533129
2616,1842.44750412
2617,1446.94638411
2618,2647.49430225
2619,8948.33715865
2620,2761.10926972
2621,4509.22098367
2622,2834.14226406
2623,3526.29446984
2624,6842.35898547
2625,2666.59510166
2626,1231.81570087
2627,5278.94844257
2628,2745.29167739
2629,2538.85559196
2630,1761.51206831
2631,2815.8094217
2632,8272.50385358
2633,4337.48274994
2634,3349.664129
2635,2888.79958299
2636,5797.20638373
2637,1525.87861818
2638,2041.81695446
2639,1988.87135923
2640,3408.69277487
2641,3948.18631994
2642,4954.62767883
2643,3436.07020305
2644,4334.91721403
2645,2933.92835242
2646,1642.8086716
2647,1597.88384027
2648,3019.80297271
2649,1503.0006191
2650,3479.4095676
2651,4163.41231341
2652,6854.76791276
2653,4667.99042909
2654,8335.44167759
2655,4902.86356387
2656,4660.10731593
2657,5442.94742616
2658,2179.84121729
2659,4742.36224701
2660,-606.690569849
2661,4887.95349357
2662,2656.67127574
2663,2059.11153682
2664,4627.59333317
2665,3081.9280734
2666,1995.60352703
2667,3175.5079369
2668,3633.65708631
2669,5233.99871297
2670,2108.98997676
2671,3524.75452598
2672,8056.90784562
2673,3147.38826783
2674,2754.70001846
2675,3016.74726259
2676,4408.58350256
2677,3250.77090869
2678,3394.23868369
2679,2046.02466251
2680,2108.91067784
2681,1884.40592708
2682,1715.97143854
2683,2864.46842922
2684,2058.56152008
2685,2850.4110543
2686,838.113619094
2687,2614.45088409
2688,1961.29148108
2689,5668.48587177
2690,2760.49638115
2691,2119.40324989
2692,2974.01838929
2693,3260.39308964
2694,2977.6704282
2695,3357.64361096
2696,3648.90083205
2697,2854.80889276
2698,2066.93598498
2699,3272.9613229
2700,1804.59538631
2701,2602.25834599
2702,2478.80670821
2703,2435.34372386
2704,2683.27570169
2705,3558.11766517
2706,4221.14123221
2707,2135.87416545
2708,4330.35369293
2709,1812.72008747
2710,2925.11995548
2711,4346.14813418
2712,2598.16158763
2713,3191.31509554
2714,2224.4350519
2715,1703.27444447
2716,1818.28070489
2717,2562.52842675
2718,2715.03935058
2719,3319.89239939
2720,2643.81659407
2721,1332.82123869
2722,3012.58953806
2723,5908.14706763
2724,4351.61278128
2725,7553.73121665
2726,1747.09052057
2727,2629.62824422
2728,2931.47278358
2729,4826.89798938
2730,4337.08357808
2731,1928.1175353
2732,5115.4827726
2733,3620.84027557
2734,3735.77102001
2735,1966.00834042
2736,5257.92995272
2737,2309.58916523
2738,5402.30213281
2739,1715.61134102
2740,2474.21869551
2741,1169.8719005
2742,3501.0937441
2743,3961.96905148
2744,2254.82418171
2745,1789.97736047
2746,1663.74068745
2747,4815.55416938
2748,894.803593943
2749,3980.51309897
2750,3193.63861095
2751,7479.639397
2752,2247.10983303
2753,1879.09698824
2754,7059.06285058
2755,5696.81534699
2756,2248.02939311
2757,2636.8319451
2758,3297.19399871
2759,2274.02477409
2760,2105.13649669
2761,4919.85550679
2762,2309.02085905
2763,2277.33017461
2764,3366.18059924
2765,1363.24858013
2766,7557.42062548
2767,1803.26923381
2768,1786.85844871
2769,4207.5613342
2770,2631.05228903
2771,6634.59217098
2772,5541.24786351
2773,3103.59507853
2774,4007.78013745
2775,4991.78833718
2776,-224.674461112
2777,1847.56819619
2778,3119.75455808
2779,2085.03627556
2780,2795.68425921
2781,7501.51063832
2782,2997.442443
2783,2188.27692673
2784,2853.14251429
2785,4256.19812965
2786,2214.77084269
2787,1350.05357304
2788,4560.2533331
2789,2753.52137213
2790,6913.99947703
2791,748.302265011
2792,2435.6857527
2793,2373.53329316
2794,3297.87787891
2795,3269.73153658
2796,4437.44605962
2797,3575.67247651
2798,3437.05629885
2799,2942.79604284
2800,5343.75723382
2801,4049.72639682
2802,2825.80378912
2803,144.127599093
2804,3436.84610576
2805,3032.55947313
2806,3502.71633486
2807,299.344975406
2808,779.940526461
2809,2591.45862911
2810,3144.71784255
2811,1118.81449834
2812,3025.86842668
2813,1708.57021856
2814,3581.16724646
2815,4801.07344443
2816,1476.62917713
2817,6143.96517549
2818,4225.98869688
2819,2105.97670424
2820,4105.24410741
2821,2872.44973507
2822,1485.87724615
2823,2123.13097485
2824,4958.05777261
2825,2054.37305097
2826,2084.88873212
2827,2624.42419005
2828,2063.66317487
2829,7141.41204219
2830,3445.27990481
2831,2276.12880841
2832,2910.61146091
2833,3242.82219542
2834,4389.81042618
2835,4085.67930547
2836,4434.25824223
2837,5063.68868813
2838,3260.65926026
2839,2452.28736066
2840,4962.06710294
2841,1486.63734635
2842,6553.4613764
2843,2374.27535919
2844,3869.72540358
2845,2046.36947683
2846,1724.79001132
2847,3396.7049634
2848,2867.41901674
2849,3351.59996865
2850,3380.31702555
2851,1835.32946532
2852,1809.71956006
2853,4067.02943065
2854,896.831254389
2855,1961.29190919
2856,1289.87269195
2857,4370.67881183
2858,1811.54171272
2859,2789.44787623
2860,4353.96332561
2861,3069.71363353
2862,3283.80481377
2863,3365.92285889
2864,3706.67476032
2865,1689.47825102
2866,2458.19061905
2867,2046.27818086
2868,3674.91148283
2869,5006.18918131
2870,1920.06440057
2871,2739.52251292
2872,6962.77600031
2873,3360.26004713
2874,5368.4210135
2875,3660.48487469
2876,1565.11926403
2877,2863.37534586
2878,7605.76828667
2879,3022.05103645
2880,3286.03401718
2881,4326.61165117
2882,4139.11925391
2883,3682.45668867
2884,1064.29385071
2885,2574.33282249
2886,6522.99891431
2887,575.295561651
2888,4471.99967311
2889,2527.1407457
2890,2623.59727187
2891,2516.22057165
2892,1509.58971445
2893,2771.69813689
2894,2164.01634351
2895,2530.27975726
2896,4839.35330891
2897,3914.02608384
2898,1949.89320721
2899,2392.48883548
2900,5118.47067646
2901,648.932401283
2902,5293.67449221
2903,3045.36545086
2904,5379.15790747
2905,4101.78737549
2906,4371.09999104
2907,6101.64889355
2908,2173.41608727
2909,3777.07991535
2910,1725.57464476
2911,2963.45295366
